"location_id","admin_level","name","code","parent_location_id","population_density","lat","long","admin_0_location_id","admin_0_admin_level","admin_0_name","admin_0_code","admin_0_parent_location_id","admin_0_population_density","admin_0_lat","admin_0_long","admin_1_location_id","admin_1_admin_level","admin_1_name","admin_1_code","admin_1_parent_location_id","admin_1_population_density","admin_1_lat","admin_1_long","admin_2_location_id","admin_2_admin_level","admin_2_name","admin_2_code","admin_2_parent_location_id","admin_2_population_density","admin_2_lat","admin_2_long","admin_3_location_id","admin_3_admin_level","admin_3_name","admin_3_code","admin_3_parent_location_id","admin_3_population_density","admin_3_lat","admin_3_long"
"TN001013005000000000","2","Manouba","TUN","T001013000000000000",,36.82881333,10.04773198,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001013000000000000","1","Manouba","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,36.80527693,9.835075543,"TN001013005000000000","2","Manouba","TUN","T001013000000000000",,36.82881333,10.04773198,,,,,,,,
"MX001006042000000000","2","Manuel Benavides","MEX","MX001006000000000000",,28.92692327,-103.8264979,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001006000000000000","1","Chihuahua","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,28.80919812,-106.4689104,"MX001006042000000000","2","Manuel Benavides","MEX","MX001006000000000000",,28.92692327,-103.8264979,,,,,,,,
"MX001011019000000000","2","Manuel Doblado","MEX","MX001011000000000000",,20.71299788,-101.8798248,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001011000000000000","1","Guanajuato","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.90534665,-101.0126269,"MX001011019000000000","2","Manuel Doblado","MEX","MX001011000000000000",,20.71299788,-101.8798248,,,,,,,,
"MX001008007000000000","2","Manzanillo","MEX","MX001008000000000000",,19.14806249,-104.36691,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001008000000000000","1","Colima","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.12617614,-104.2039106,"MX001008007000000000","2","Manzanillo","MEX","MX001008000000000000",,19.14806249,-104.36691,,,,,,,,
"MX001005057000000000","2","Mapastepec","MEX","MX001005000000000000",,15.45731086,-92.89610047,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001005000000000000","1","Chiapas","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.4892366,-92.46699047,"MX001005057000000000","2","Mapastepec","MEX","MX001005000000000000",,15.45731086,-92.89610047,,,,,,,,
"MX001010014000000000","2","Mapimi","MEX","MX001010000000000000",,26.14406082,-104.1300783,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001010000000000000","1","Durango","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,24.92277915,-104.9130443,"MX001010014000000000","2","Mapimi","MEX","MX001010000000000000",,26.14406082,-104.1300783,,,,,,,,
"MX001016055000000000","2","Maravatio","MEX","MX001016000000000000",,19.88941365,-100.4295091,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001016000000000000","1","Michoacán De Ocampo","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.20736551,-101.8766275,"MX001016055000000000","2","Maravatio","MEX","MX001016000000000000",,19.88941365,-100.4295091,,,,,,,,
"MX001005058000000000","2","Maravilla Tenejapa","MEX","MX001005000000000000",,16.18387004,-91.2240393,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001005000000000000","1","Chiapas","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.4892366,-92.46699047,"MX001005058000000000","2","Maravilla Tenejapa","MEX","MX001005000000000000",,16.18387004,-91.2240393,,,,,,,,
"MX001016056000000000","2","Marcos Castellanos","MEX","MX001016000000000000",,20.04478542,-102.9678628,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001016000000000000","1","Michoacán De Ocampo","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.20736551,-101.8766275,"MX001016056000000000","2","Marcos Castellanos","MEX","MX001016000000000000",,20.04478542,-102.9678628,,,,,,,,
"TN001005006000000000","2","Mareth","TUN","T001005000000000000",,33.5731327,10.21049166,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001005000000000000","1","Gabes","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,33.79111978,9.783855402,"TN001005006000000000","2","Mareth","TUN","T001005000000000000",,33.5731327,10.21049166,,,,,,,,
"6475406e-0586-46ba-8f3f-ecf295e0e22c","0","Mariamland",,"7f96d9fc-755a-42a7-90e9-721e6aebbe2e",0,,,"6475406e-0586-46ba-8f3f-ecf295e0e22c","0","Mariamland",,"7f96d9fc-755a-42a7-90e9-721e6aebbe2e",0,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX001030106000000000","2","Mariano Escobedo","MEX","MX001030000000000000",,18.93307012,-97.18388279,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001030000000000000","1","Veracruz De Ignacio De La Llave","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.38218728,-96.41458263,"MX001030106000000000","2","Mariano Escobedo","MEX","MX001030000000000000",,18.93307012,-97.18388279,,,,,,,,
"MX001019035000000000","2","Marin","MEX","MX001019000000000000",,25.87433824,-99.9647077,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001019000000000000","1","Nuevo León","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,25.57297691,-99.96719053,"MX001019035000000000","2","Marin","MEX","MX001019000000000000",,25.87433824,-99.9647077,,,,,,,,
"EGY24297","2","Marina al-'Alamayn as-Siyahiyah","EGY","EGY24",,30.76197657,28.7203742,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY24","1","Matrouh","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.69342134,26.97140983,"EGY24297","2","Marina al-'Alamayn as-Siyahiyah","EGY","EGY24",,30.76197657,28.7203742,,,,,,,,
"MX001020060000000000","2","Mariscala De Juarez","MEX","MX001020000000000000",,17.82748583,-98.12321513,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020060000000000","2","Mariscala De Juarez","MEX","MX001020000000000000",,17.82748583,-98.12321513,,,,,,,,
"MX001012049000000000","2","Marquelia","MEX","MX001012000000000000",,16.64315679,-98.745355,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001012000000000000","1","Guerrero","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,17.66827401,-99.91999452,"MX001012049000000000","2","Marquelia","MEX","MX001012000000000000",,16.64315679,-98.745355,,,,,,,,
"MX001005059000000000","2","Marques De Comillas","MEX","MX001005000000000000",,16.24540966,-90.73936808,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001005000000000000","1","Chiapas","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.4892366,-92.46699047,"MX001005059000000000","2","Marques De Comillas","MEX","MX001005000000000000",,16.24540966,-90.73936808,,,,,,,,
"EGY0225","2","Marsa 'Alam","EGY","EGY02",,24.69721326,34.2742463,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY02","1","Al Bahr al Ahmar","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,25.07906146,33.90835381,"EGY0225","2","Marsa 'Alam","EGY","EGY02",,24.69721326,34.2742463,,,,,,,,
"EGY24298","2","Marsa Matruh","EGY","EGY24",,29.95830033,26.98864883,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY24","1","Matrouh","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.69342134,26.97140983,"EGY24298","2","Marsa Matruh","EGY","EGY24",,29.95830033,26.98864883,,,,,,,,
"MX001030107000000000","2","Martinez De La Torre","MEX","MX001030000000000000",,20.13296612,-97.05115114,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001030000000000000","1","Veracruz De Ignacio De La Llave","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.38218728,-96.41458263,"MX001030107000000000","2","Martinez De La Torre","MEX","MX001030000000000000",,20.13296612,-97.05115114,,,,,,,,
"MX001012050000000000","2","Martir De Cuilapan","MEX","MX001012000000000000",,17.83263353,-99.35527003,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001012000000000000","1","Guerrero","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,17.66827401,-99.91999452,"MX001012050000000000","2","Martir De Cuilapan","MEX","MX001012000000000000",,17.83263353,-99.35527003,,,,,,,,
"MX001020061000000000","2","Martires De Tacubaya","MEX","MX001020000000000000",,16.54061324,-98.24001895,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020061000000000","2","Martires De Tacubaya","MEX","MX001020000000000000",,16.54061324,-98.24001895,,,,,,,,
"GE001009004000000000","2","Martvili","GEO","GE001009000000000000",,42.5108429,42.39481806,"c4096576-35ec-40db-b85d-4adc94331232","0","Georgia Natia",,,0,,,"GE001009000000000000","1","Samegrelo Zemo Svaneti","GEO","c4096576-35ec-40db-b85d-4adc94331232",,42.69711381,42.27176573,"GE001009004000000000","2","Martvili","GEO","GE001009000000000000",,42.5108429,42.39481806,,,,,,,,
"MX001014058000000000","2","Mascota","MEX","MX001014000000000000",,20.57897944,-104.8143503,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001014000000000000","1","Jalisco","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.57856725,-103.6164968,"MX001014058000000000","2","Mascota","MEX","MX001014000000000000",,20.57897944,-104.8143503,,,,,,,,
"EGY16215","2","Mashtul as-Suq","EGY","EGY16",,30.3717285,31.3775884,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY16","1","Ash Sharqiyah","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,30.66268444,31.75094125,"EGY16215","2","Mashtul as-Suq","EGY","EGY16",,30.3717285,31.3775884,,,,,,,,
"MX001006043000000000","2","Matachi","MEX","MX001006000000000000",,28.82405092,-107.7184881,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001006000000000000","1","Chihuahua","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,28.80919812,-106.4689104,"MX001006043000000000","2","Matachi","MEX","MX001006000000000000",,28.82405092,-107.7184881,,,,,,,,
"MX001007017000000000","2","Matamoros","MEX","MX001007000000000000",,25.55981709,-103.2150619,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001007000000000000","1","Coahuila De Zaragoza","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,27.30165928,-102.040118,"MX001007017000000000","2","Matamoros","MEX","MX001007000000000000",,25.55981709,-103.2150619,,,,,,,,
"MX001006044000000000","2","Matamoros","MEX","MX001006000000000000",,26.72455967,-105.5226308,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001006000000000000","1","Chihuahua","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,28.80919812,-106.4689104,"MX001006044000000000","2","Matamoros","MEX","MX001006000000000000",,26.72455967,-105.5226308,,,,,,,,
"MX001028022000000000","2","Matamoros","MEX","MX001028000000000000",,25.61134786,-97.5326067,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001028000000000000","1","Tamaulipas","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,24.29666648,-98.6361847,"MX001028022000000000","2","Matamoros","MEX","MX001028000000000000",,25.61134786,-97.5326067,,,,,,,,
"EGY10129","2","Matay","EGY","EGY10",,28.42397856,30.71952284,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY10","1","Al Minya","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,28.09032345,30.57647855,"EGY10129","2","Matay","EGY","EGY10",,28.42397856,30.71952284,,,,,,,,
"MX001024021000000000","2","Matehuala","MEX","MX001024000000000000",,23.51448993,-100.5872516,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001024000000000000","1","San Luis Potosí","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,22.58037122,-100.4165738,"MX001024021000000000","2","Matehuala","MEX","MX001024000000000000",,23.51448993,-100.5872516,,,,,,,,
"TN001004017000000000","2","Mateur","TUN","T001004000000000000",,36.99958526,9.653085462,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001004000000000000","1","Bizerte","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,37.08698906,9.604634629,"TN001004017000000000","2","Mateur","TUN","T001004000000000000",,36.99958526,9.653085462,,,,,,,,
"MX001020062000000000","2","Matias Romero Avendano","MEX","MX001020000000000000",,17.15384256,-94.99050961,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020062000000000","2","Matias Romero Avendano","MEX","MX001020000000000000",,17.15384256,-94.99050961,,,,,,,,
"MX001024022000000000","2","Matlapa","MEX","MX001024000000000000",,21.32941804,-98.83722702,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001024000000000000","1","San Luis Potosí","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,22.58037122,-100.4165738,"MX001024022000000000","2","Matlapa","MEX","MX001024000000000000",,21.32941804,-98.83722702,,,,,,,,
"TN001005007000000000","2","Matmata","TUN","T001005000000000000",,33.44719736,9.803210495,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001005000000000000","1","Gabes","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,33.79111978,9.783855402,"TN001005007000000000","2","Matmata","TUN","T001005000000000000",,33.44719736,9.803210495,,,,,,,,
"TN001005008000000000","2","Matmata-Jed","TUN","T001005000000000000",,33.6306999,9.9327042,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001005000000000000","1","Gabes","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,33.79111978,9.783855402,"TN001005008000000000","2","Matmata-Jed","TUN","T001005000000000000",,33.6306999,9.9327042,,,,,,,,
"EGY24","1","Matrouh","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.69342134,26.97140983,"5ec80112-6157-47d0-8ac6-7e2181d62a9a","0","Egypt",,,0,,,"EGY24","1","Matrouh","EGY","5ec80112-6157-47d0-8ac6-7e2181d62a9a",,29.69342134,26.97140983,,,,,,,,,,,,,,,,
"MK00607","2","Mavrovo and Rostusha","MKD","MK006",,41.6591225,20.68804701,"54a45518-2b49-4cb2-a01a-7b9ef82ccb3d","0","North Macedonia Amy",,,0,,,"MK006","1","Polog","MKD","54a45518-2b49-4cb2-a01a-7b9ef82ccb3d",,41.85117902,20.87801904,"MK00607","2","Mavrovo and Rostusha","MKD","MK006",,41.6591225,20.68804701,,,,,,,,
"MK00607","2","Mavrovo and Rostusha","MKD","MK006",,41.6591225,20.68804701,"54a45518-2b49-4cb2-a01a-7b9ef82ccb3d","0","North Macedonia Amy",,,0,,,"MK006","1","Polog","MKD","54a45518-2b49-4cb2-a01a-7b9ef82ccb3d",,41.85117902,20.87801904,"MK00607","2","Mavrovo and Rostusha",,"MK006",,41.6591225,20.68804701,,,,,,,,
"MK00607","2","Mavrovo and Rostusha",,"MK006",,41.6591225,20.68804701,"54a45518-2b49-4cb2-a01a-7b9ef82ccb3d","0","North Macedonia Amy",,,0,,,"MK006","1","Polog","MKD","54a45518-2b49-4cb2-a01a-7b9ef82ccb3d",,41.85117902,20.87801904,"MK00607","2","Mavrovo and Rostusha","MKD","MK006",,41.6591225,20.68804701,,,,,,,,
"MK00607","2","Mavrovo and Rostusha",,"MK006",,41.6591225,20.68804701,"54a45518-2b49-4cb2-a01a-7b9ef82ccb3d","0","North Macedonia Amy",,,0,,,"MK006","1","Polog","MKD","54a45518-2b49-4cb2-a01a-7b9ef82ccb3d",,41.85117902,20.87801904,"MK00607","2","Mavrovo and Rostusha",,"MK006",,41.6591225,20.68804701,,,,,,,,
"MX001031048000000000","2","Maxcanu","MEX","MX001031000000000000",,20.65689158,-90.10054367,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001031000000000000","1","Yucatán","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.74783113,-88.90246296,"MX001031048000000000","2","Maxcanu","MEX","MX001031000000000000",,20.65689158,-90.10054367,,,,,,,,
"MX001031049000000000","2","Mayapan","MEX","MX001031000000000000",,20.49113337,-89.18589271,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001031000000000000","1","Yucatán","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.74783113,-88.90246296,"MX001031049000000000","2","Mayapan","MEX","MX001031000000000000",,20.49113337,-89.18589271,,,,,,,,
"MX001014059000000000","2","Mazamitla","MEX","MX001014000000000000",,19.89435247,-103.0726097,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001014000000000000","1","Jalisco","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.57856725,-103.6164968,"MX001014059000000000","2","Mazamitla","MEX","MX001014000000000000",,19.89435247,-103.0726097,,,,,,,,
"MX001005060000000000","2","Mazapa De Madero","MEX","MX001005000000000000",,15.37504651,-92.18604442,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001005000000000000","1","Chiapas","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.4892366,-92.46699047,"MX001005060000000000","2","Mazapa De Madero","MEX","MX001005000000000000",,15.37504651,-92.18604442,,,,,,,,
"MX001032026000000000","2","Mazapil","MEX","MX001032000000000000",,24.35156607,-101.9215753,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001032000000000000","1","Zacatecas","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,23.29394389,-102.6553608,"MX001032026000000000","2","Mazapil","MEX","MX001032000000000000",,24.35156607,-101.9215753,,,,,,,,
"MX001021099000000000","2","Mazapiltepec De Juarez","MEX","MX001021000000000000",,19.1512662,-97.69200069,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001021000000000000","1","Puebla","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.00689662,-97.90042129,"MX001021099000000000","2","Mazapiltepec De Juarez","MEX","MX001021000000000000",,19.1512662,-97.69200069,,,,,,,,
"MX001005061000000000","2","Mazatan","MEX","MX001005000000000000",,14.88465521,-92.49750424,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001005000000000000","1","Chiapas","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.4892366,-92.46699047,"MX001005061000000000","2","Mazatan","MEX","MX001005000000000000",,14.88465521,-92.49750424,,,,,,,,
"MX001026039000000000","2","Mazatan","MEX","MX001026000000000000",,28.9600932,-110.2095247,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001026000000000000","1","Sonora","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,29.69970233,-110.8156129,"MX001026039000000000","2","Mazatan","MEX","MX001026000000000000",,28.9600932,-110.2095247,,,,,,,,
"MX001029022000000000","2","Mazatecochco De Jose Maria Morelos","MEX","MX001029000000000000",,19.19172478,-98.16428025,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001029000000000000","1","Tlaxcala","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.42862976,-98.17084536,"MX001029022000000000","2","Mazatecochco De Jose Maria Morelos","MEX","MX001029000000000000",,19.19172478,-98.16428025,,,,,,,,
"MX001017014000000000","2","Mazatepec","MEX","MX001017000000000000",,18.68575893,-99.36542066,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001017000000000000","1","Morelos","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,18.74298653,-99.07498556,"MX001017014000000000","2","Mazatepec","MEX","MX001017000000000000",,18.68575893,-99.36542066,,,,,,,,
"MX001025012000000000","2","Mazatlan","MEX","MX001025000000000000",,23.4760523,-106.3010605,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001025000000000000","1","Sinaloa","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,24.99585722,-107.4813405,"MX001025012000000000","2","Mazatlan","MEX","MX001025000000000000",,23.4760523,-106.3010605,,,,,,,,
"MX001020063000000000","2","Mazatlan Villa De Flores","MEX","MX001020000000000000",,18.03079736,-96.91073727,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020063000000000","2","Mazatlan Villa De Flores","MEX","MX001020000000000000",,18.03079736,-96.91073727,,,,,,,,
"TN001018004000000000","2","Mazzouna","TUN","T001018000000000000",,34.48505726,9.775422593,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001018000000000000","1","Sidi-Bouzid","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,34.88226937,9.533985109,"TN001018004000000000","2","Mazzouna","TUN","T001018000000000000",,34.48505726,9.775422593,,,,,,,,
"SN001018007000000000","2","Mbira","MBI","SN001018000000000000",0,80.693046,46.629902,"SN001000000000000000","0","Trainingland","TRAINING",,0,80.4559801,50.1710003,"SN001018000000000000","1","Strings island","STR","SN001000000000000000",0,80.650161,46.746677,"SN001018007000000000","2","Mbira","MBI","SN001018000000000000",0,80.693046,46.629902,,,,,,,,
"MX001030108000000000","2","Mecatlan","MEX","MX001030000000000000",,20.20795647,-97.65267089,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001030000000000000","1","Veracruz De Ignacio De La Llave","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.38218728,-96.41458263,"MX001030108000000000","2","Mecatlan","MEX","MX001030000000000000",,20.20795647,-97.65267089,,,,,,,,
"MX001030109000000000","2","Mecayapan","MEX","MX001030000000000000",,18.2762996,-94.81381299,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001030000000000000","1","Veracruz De Ignacio De La Llave","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.38218728,-96.41458263,"MX001030109000000000","2","Mecayapan","MEX","MX001030000000000000",,18.2762996,-94.81381299,,,,,,,,
"MX001030110000000000","2","Medellin","MEX","MX001030000000000000",,18.98822771,-96.16166727,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001030000000000000","1","Veracruz De Ignacio De La Llave","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.38218728,-96.41458263,"MX001030110000000000","2","Medellin","MEX","MX001030000000000000",,18.98822771,-96.16166727,,,,,,,,
"T001014000000000000","1","Medenine","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,33.16896087,10.88135032,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001014000000000000","1","Medenine","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,33.16896087,10.88135032,,,,,,,,,,,,,,,,
"TN001023015000000000","2","Medina","TUN","T001023000000000000",,36.80838228,10.16293659,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001023000000000000","1","Tunis","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,36.81132877,10.15462163,"TN001023015000000000","2","Medina","TUN","T001023000000000000",,36.80838228,10.16293659,,,,,,,,
"TN001003008000000000","2","Medina-Jedida","TUN","T001003000000000000",,36.74082049,10.24062077,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001003000000000000","1","Ben-Arous","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,36.64449086,10.21005852,"TN001003008000000000","2","Medina-Jedida","TUN","T001003000000000000",,36.74082049,10.24062077,,,,,,,,
"TN001002005000000000","2","Medjez-El-Bab","TUN","T001002000000000000",,36.71178215,9.609936641,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001002000000000000","1","Beja","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,36.69953193,9.317942382,"TN001002005000000000","2","Medjez-El-Bab","TUN","T001002000000000000",,36.71178215,9.609936641,,,,,,,,
"TN001014005000000000","2","Mednin-Sud","TUN","T001014000000000000",,33.39628842,10.6314393,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001014000000000000","1","Medenine","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,33.16896087,10.88135032,"TN001014005000000000","2","Mednin-Sud","TUN","T001014000000000000",,33.39628842,10.6314393,,,,,,,,
"TN001014006000000000","2","Mednine-Nord","TUN","T001014000000000000",,33.41951658,10.38716596,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001014000000000000","1","Medenine","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,33.16896087,10.88135032,"TN001014006000000000","2","Mednine-Nord","TUN","T001014000000000000",,33.41951658,10.38716596,,,,,,,,
"TN001003009000000000","2","Megrine","TUN","T001003000000000000",,36.7746418,10.23657256,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001003000000000000","1","Ben-Arous","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,36.64449086,10.21005852,"TN001003009000000000","2","Megrine","TUN","T001003000000000000",,36.7746418,10.23657256,,,,,,,,
"TN001018005000000000","2","Meknassi","TUN","T001018000000000000",,34.63875238,9.613793474,"cb30387a-1a53-4a47-854f-9f6dd20e9056","0","Tunisia (M)",,,0,,,"T001018000000000000","1","Sidi-Bouzid","TUN","cb30387a-1a53-4a47-854f-9f6dd20e9056",,34.88226937,9.533985109,"TN001018005000000000","2","Meknassi","TUN","T001018000000000000",,34.63875238,9.613793474,,,,,,,,
